peak2peak,peak,mean,Std,RMS,skewness,kurtosis,CrestFactor,ShapeFactor,faultType
3.0986,1.6068,0.023087337,0.285418373,0.286281147,-0.21808649,5.088269228,5.612664383,12.39992073,IR_007_1
2.7237,1.4194,0.024399403,0.275687188,0.276697751,-0.010045996,4.167443137,5.129785093,11.34034913,IR_007_1
2.798,1.4472,0.023414653,0.269903411,0.270851485,0.122946115,4.54286137,5.343149587,11.56760603,IR_007_1
2.6984,1.4021,0.023323167,0.289608963,0.290476106,-0.10101223,3.885863513,4.826903049,12.4544021,IR_007_1
2.9749,1.4745,0.022949971,0.282675008,0.283536321,-0.248109935,4.909907191,5.200391947,12.35453949,IR_007_1
2.5432,1.3902,0.022280988,0.273364733,0.274204725,-0.143202502,3.920808183,5.069934518,12.30666823,IR_007_1
2.9935,1.5563,0.021836579,0.294179582,0.294917286,0.157905409,5.133740938,5.277072836,13.50565411,IR_007_1
2.6863,1.468,0.022931936,0.273901965,0.27479361,0.033884309,4.078991234,5.342191176,11.98300964,IR_007_1
2.9321,1.6197,0.024860356,0.277101169,0.278146729,-0.179924653,5.008999591,5.823185512,11.18836465,IR_007_1
2.6396,1.3481,0.021514404,0.280307456,0.281063648,-0.074735868,3.874377105,4.796422483,13.06397528,IR_007_1
2.7941,1.4661,0.021685438,0.287417408,0.288164342,0.054022112,4.297114037,5.087721775,13.28838012,IR_007_1
2.6353,1.3506,0.022429018,0.277898255,0.278734268,-0.204711397,3.897645084,4.845475257,12.42739527,IR_007_1
2.8314,1.3746,0.022919845,0.280345395,0.281212524,-0.305241973,4.89052428,4.888117993,12.26939032,IR_007_1
2.6955,1.2892,0.022000131,0.272123932,0.272945566,-0.274819352,4.796828745,4.723286102,12.40654305,IR_007_1
2.8709,1.4634,0.022036434,0.290973728,0.291736138,0.08133091,4.586487437,5.016176644,13.2388087,IR_007_1
2.582,1.3944,0.024113653,0.276240517,0.277223793,-0.045700362,3.738428208,5.029871294,11.49654892,IR_007_1
3.0491,1.5894,0.023470499,0.29251199,0.293380895,-0.25729034,4.349738745,5.417530674,12.49998555,IR_007_1
2.6018,1.2888,0.022635422,0.270867141,0.271745369,-0.025574073,3.938677814,4.742675115,12.00531484,IR_007_1
2.8236,1.4505,0.021911795,0.277727677,0.278523117,0.119694138,4.713829111,5.207826243,12.7111047,IR_007_1
2.7198,1.4155,0.024838862,0.270198289,0.271271887,-0.084496861,4.412036574,5.21801215,10.92126858,IR_007_1
2.9271,1.5665,0.022483216,0.299489782,0.300259602,-0.308905846,4.024991568,5.217152059,13.35483352,IR_007_1
2.7057,1.443,0.022615233,0.272279759,0.273151088,0.233622391,4.637505249,5.282790609,12.07819031,IR_007_1
2.8539,1.5244,0.020117007,0.275360298,0.276027108,0.078411295,5.016033193,5.522645983,13.7210826,IR_007_1
2.4181,1.2974,0.022527881,0.267375619,0.268257935,-0.044987362,3.955883795,4.836390014,11.90781947,IR_007_1
2.8762,1.6103,0.019901219,0.289279653,0.289892938,-0.196223047,4.023679988,5.554809351,14.56659164,IR_007_1
2.5457,1.2423,0.020190345,0.274822846,0.275496584,-0.034794759,4.096822084,4.509311805,13.64496677,IR_007_1
2.8254,1.449,0.020532621,0.279571957,0.280256852,0.046085193,4.408417087,5.170257166,13.64934643,IR_007_1
2.6496,1.2978,0.019988458,0.275493451,0.276150541,-0.275816127,4.677011423,4.69961057,13.8155,IR_007_1
2.7047,1.4075,0.017874915,0.280571877,0.281072327,-0.145833079,3.710199803,5.00760788,15.72440068,IR_007_1
2.6475,1.2763,0.017425613,0.277658047,0.278136657,-0.006734385,4.514949003,4.588751501,15.96136959,IR_007_1
2.7426,1.3883,0.019155074,0.283367891,0.283945542,0.076013142,4.052543543,4.889317833,14.82351595,IR_007_1
2.6823,1.4148,0.019219281,0.284797668,0.285376047,-0.198519535,4.295171848,4.957669071,14.84842474,IR_007_1
2.8543,1.4413,0.020309195,0.272154726,0.27284518,-0.122567006,3.977653013,5.282482913,13.4345638,IR_007_1
2.5741,1.37,0.021481038,0.273805018,0.27457971,0.06572568,4.384281202,4.989443692,12.78242291,IR_007_1
2.8367,1.4703,0.019867545,0.285427754,0.286048846,0.127326336,4.416197817,5.140031229,14.3977951,IR_007_1
2.7531,1.4192,0.020897163,0.287819124,0.288506656,-0.333017469,4.508764674,4.919123941,13.80602006,IR_007_1
2.6836,1.4709,0.0228741,0.269742469,0.270644963,-0.141405307,3.734697813,5.434795391,11.83193941,IR_007_1
2.7326,1.3589,0.022353295,0.28904204,0.289834741,-0.010405002,4.111735713,4.688533871,12.96608565,IR_007_1
2.7669,1.3556,0.021203393,0.2618334,0.262626804,-0.115675379,5.241132404,5.161697058,12.38607421,IR_007_1
2.6521,1.255,0.020725966,0.285902442,0.286583076,-0.404211707,4.140993099,4.379183919,13.8272482,IR_007_1
2.6786,1.3831,0.019709008,0.266073182,0.266737352,-0.082776087,3.43675257,5.185250542,13.53377895,IR_007_1
2.8363,1.5283,0.018646238,0.29285012,0.293371776,0.144097328,4.367438054,5.20943091,15.73356347,IR_007_1
2.7863,1.3671,0.01774254,0.273398312,0.273906804,-0.016157439,3.964774791,4.991113699,15.43785783,IR_007_1
2.7912,1.4609,0.016393583,0.276655875,0.277073728,-0.288765138,5.208430228,5.27260384,16.90135252,IR_007_1
2.8111,1.5091,0.017928517,0.275456683,0.275972403,-0.217981747,3.723290695,5.468300397,15.3929296,IR_007_1
2.7708,1.3981,0.017460779,0.294187236,0.294633246,0.057876259,4.030218004,4.745221451,16.87400348,IR_007_1
2.7666,1.3566,0.018576432,0.276383521,0.276939769,-0.106957772,4.303436402,4.898538065,14.90812509,IR_007_1
2.6561,1.3049,0.017743962,0.27551684,0.276020492,-0.215170856,4.469975926,4.727547546,15.55574143,IR_007_1
2.8238,1.4645,0.015782385,0.264728184,0.265133694,-0.057137932,4.345643416,5.523628383,16.79934301,IR_007_1
2.7832,1.4808,0.018282952,0.292678507,0.293177673,0.123591439,4.161388846,5.050862103,16.03557604,IR_007_1
2.7281,1.384,0.018016583,0.272287302,0.272816368,-0.018021136,4.032500596,5.073009408,15.14251464,IR_007_1
2.6663,1.2667,0.018566096,0.275070862,0.275629704,-0.339653999,4.78829785,4.595658527,14.84586224,IR_007_1
2.6327,1.4065,0.019498679,0.279502638,0.280113866,0.074652434,4.131689957,5.021172351,14.36578665,IR_007_1
2.8338,1.4995,0.019168628,0.268639893,0.26925748,-0.054902506,4.566339694,5.569018919,14.04677879,IR_007_1
2.6573,1.3203,0.019195736,0.270409177,0.271023792,-0.102999508,4.343949864,4.87152804,14.11895774,IR_007_1
2.721,1.3733,0.019039909,0.276919573,0.2775059,-0.286185317,4.370301214,4.948723619,14.57495904,IR_007_1
2.8026,1.418,0.019936834,0.28427054,0.28489956,0.030497373,4.063421463,4.977192658,14.29011046,IR_007_1
2.6603,1.3264,0.019153906,0.272207674,0.272814423,-0.093001931,4.243795268,4.861913034,14.24327891,IR_007_1
2.6932,1.4094,0.020959402,0.267893663,0.268647108,-0.032667259,4.490102337,5.246287638,12.81749894,IR_007_1
2.7328,1.357,0.020007188,0.279492828,0.28013994,-0.20652062,4.384399032,4.844007605,14.00196499,IR_007_1
2.8198,1.5087,0.021349631,0.286636764,0.287360964,0.116490451,3.946471227,5.250191177,13.4597623,IR_007_1
2.7433,1.4461,0.020591743,0.269707217,0.270426485,-0.062520408,4.241395263,5.347479177,13.13276334,IR_007_1
2.722,1.3462,0.021985764,0.291636491,0.292393036,-0.197762463,4.116965526,4.604076822,13.2991985,IR_007_1
2.8499,1.4267,0.021177502,0.259604158,0.260403338,-0.146360743,5.036289039,5.478808427,12.29622561,IR_007_1
2.7163,1.4152,0.021104906,0.281620261,0.282341394,0.048216819,3.910486591,5.012371656,13.37799838,IR_007_1
2.8011,1.4824,0.020513584,0.270403122,0.271114281,0.020647803,4.400211267,5.467804913,13.21632962,IR_007_1
2.8733,1.4745,0.022035873,0.296102925,0.296849643,-0.232490108,4.119608581,4.967161095,13.47119934,IR_007_1
2.7539,1.4142,0.02027126,0.265630022,0.266337718,0.040591409,4.688006906,5.309799946,13.138686,IR_007_1
2.6775,1.4997,0.019641526,0.278871798,0.279494715,0.138976544,4.728041783,5.365754406,14.22978614,IR_007_1
2.8532,1.4346,0.022437377,0.274934555,0.275781683,-0.05123163,4.544795963,5.201940847,12.29117282,IR_007_1
2.6997,1.2865,0.020198436,0.296485962,0.29710096,-0.326028648,4.073005432,4.330177857,14.70910712,IR_007_1
2.7253,1.2765,0.021329059,0.26255888,0.263359894,-0.050207322,4.835165538,4.84697948,12.34746884,IR_007_1
2.6949,1.4528,0.02173011,0.295034026,0.295761342,0.098662202,4.030008357,4.912068593,13.61066925,IR_007_1
2.7802,1.414,0.022101952,0.256193179,0.257082464,-0.115030138,5.085546476,5.50018068,11.63166316,IR_007_1
2.9115,1.5125,0.0222057,0.295578462,0.296339435,-0.155029718,4.078015333,5.103944397,13.34519687,IR_007_1
2.7414,1.4013,0.022340329,0.264984798,0.265860392,0.059741753,4.250357381,5.270811458,11.90046922,IR_007_1
2.7195,1.4951,0.02144013,0.29601678,0.296720116,0.18213525,3.927607849,5.038755108,13.83947366,IR_007_1
2.9761,1.5125,0.022771267,0.2789435,0.279803527,-0.166475472,5.1744317,5.405578744,12.28756957,IR_007_1
2.7667,1.4501,0.02089515,0.277337161,0.278055663,-0.157058506,3.722970005,5.215142846,13.30718661,IR_007_1
3.0149,1.4949,0.021220637,0.267778397,0.268552738,-0.071722293,5.07882213,5.566504415,12.65526295,IR_007_1
2.6373,1.3867,0.022300688,0.296157743,0.296924069,0.068396943,3.726379717,4.670217559,13.31456982,IR_007_1
2.8866,1.4036,0.021225901,0.281146982,0.281878642,-0.243714211,4.948298256,4.979447851,13.27993783,IR_007_1
2.7819,1.4092,0.021775472,0.274156554,0.274953246,-0.202198778,4.35304062,5.125235005,12.62674093,IR_007_1
2.7437,1.3552,0.024401752,0.270680443,0.271712297,0.197638621,4.599631662,4.987628519,11.13495043,IR_007_1
2.7277,1.4518,0.020228932,0.287419605,0.288060588,0.099398864,4.31096836,5.039911954,14.24002955,IR_007_1
2.9698,1.4584,0.021923259,0.278106919,0.278901994,-0.277743281,5.174742397,5.229076985,12.72173952,IR_007_1
2.581,1.3414,0.020739955,0.277151044,0.277858491,-0.139542908,3.49973269,4.827637246,13.39725596,IR_007_1
2.9362,1.463,0.021674844,0.287285137,0.288031681,0.117130425,4.454458451,5.079302367,13.28875463,IR_007_1
2.508,1.216,0.021819128,0.265215161,0.266046632,-0.019003874,3.76329955,4.570627294,12.19327504,IR_007_1
2.989,1.4624,0.022740259,0.281499141,0.282347647,-0.221688131,5.222692579,5.179430455,12.41620203,IR_007_1
2.6546,1.3374,0.020722865,0.28529095,0.285973113,-0.13791549,3.830768053,4.676663426,13.79988322,IR_007_1
2.9765,1.4791,0.020218249,0.288745478,0.289382133,0.092225968,4.473120518,5.111234709,14.3129177,IR_007_1
2.5799,1.2481,0.020450249,0.279794629,0.280472855,-0.071687787,3.545726715,4.449985015,13.71488722,IR_007_1
2.9492,1.57,0.017427374,0.27701104,0.277491191,-0.195707004,5.022291094,5.657837257,15.92271952,IR_007_1
2.5823,1.2974,0.020445799,0.274463215,0.275156873,-0.060582661,3.785692244,4.715128448,13.45786824,IR_007_1
2.9192,1.4614,0.018561714,0.284900965,0.285435569,0.217369743,4.793805543,5.119894495,15.37765119,IR_007_1
2.5307,1.3003,0.020384503,0.27547683,0.276162918,-0.00065421,3.860474178,4.708452567,13.54768971,IR_007_1
2.8372,1.3875,0.019084105,0.284053879,0.284625037,-0.390605331,4.880613081,4.874834681,14.91424572,IR_007_1
2.7323,1.302,0.019554676,0.266832205,0.267482795,-0.039984854,4.984929387,4.867602797,13.67871296,IR_007_1
2.9533,1.4367,0.017715078,0.28340156,0.28388563,0.037048092,4.564225757,5.060840866,16.02508536,IR_007_1
2.399,1.1947,0.018425809,0.273308106,0.273861932,-0.076062528,4.013888488,4.362417185,14.86295305,IR_007_1
2.8656,1.4933,0.018498092,0.287255085,0.287780077,-0.222119668,4.614389015,5.1890319,15.55728401,IR_007_1
2.6503,1.3408,0.01899011,0.278272103,0.278851532,-0.00995197,3.921031355,4.80829346,14.68403968,IR_007_1
2.8459,1.5992,0.018725057,0.275304473,0.275873472,0.244696501,4.461441352,5.796860374,14.73285076,IR_007_1
2.5415,1.2354,0.022000839,0.273206439,0.274024358,-0.147175278,3.867448873,4.508358339,12.45517782,IR_007_1
2.8263,1.4232,0.020946873,0.291238688,0.291920072,-0.310407819,4.034062686,4.875307095,13.93621219,IR_007_1
2.5747,1.294,0.020834471,0.276660162,0.277376183,-0.092551483,4.097479466,4.665144592,13.31332964,IR_007_1
2.8783,1.3802,0.020254944,0.281412488,0.282071946,-0.001989586,4.362442891,4.893077886,13.92607894,IR_007_1
2.5002,1.1822,0.020665316,0.264661629,0.265402771,-0.240122784,4.489840823,4.454361928,12.84290886,IR_007_1
2.8065,1.4476,0.019569401,0.275237642,0.275865422,-0.132827251,4.364425815,5.247486219,14.09677375,IR_007_1
2.6749,1.2653,0.018864051,0.277163612,0.277737305,0.066691604,3.90750111,4.555743773,14.72309966,IR_007_1
2.8638,1.5043,0.018680965,0.284477409,0.285020805,0.186478635,3.751870141,5.277860333,15.25728499,IR_007_1
2.7001,1.3224,0.017469669,0.290564739,0.291018612,-0.325183687,4.882284728,4.544039264,16.65850778,IR_007_1
2.9016,1.5068,0.019457143,0.262337026,0.262993711,-0.107403725,4.405410505,5.729414574,13.51656345,IR_007_1
2.6087,1.254,0.018397547,0.274805932,0.275354128,-0.088216187,4.22613776,4.554135461,14.96689319,IR_007_1
2.8005,1.3792,0.01914486,0.27767605,0.278267616,0.052710074,4.015860517,4.956379841,14.5348473,IR_007_1
2.6469,1.2277,0.018171091,0.290247173,0.290744691,-0.350952029,4.024392378,4.222605042,16.00039859,IR_007_1
2.8574,1.5191,0.018260239,0.267722026,0.268278814,-0.131959968,4.353068378,5.662392711,14.69196602,IR_007_1
2.4012,1.2417,0.017657007,0.279847732,0.280336019,0.054276097,3.399140136,4.429327366,15.87675769,IR_007_1
2.9544,1.5133,0.017395199,0.271737353,0.272227344,0.085218037,5.241065082,5.558956635,15.64956727,IR_007_1
2.6689,1.3331,0.018709381,0.281962301,0.282513647,-0.319019415,4.444303489,4.718710103,15.10010634,IR_007_1
2.7214,1.467,0.018469245,0.26668285,0.267256673,-0.137361302,3.736475841,5.489105226,14.47036266,IR_007_1
2.735,1.4155,0.01776819,0.285175465,0.285658966,0.086111077,4.324502474,4.955209425,16.07698709,IR_007_1
2.5407,1.2742,0.020284117,0.257703003,0.258437335,-0.007627898,4.256483387,4.930402177,12.7408719,IR_007_1
2.7218,1.3166,0.020732708,0.287345794,0.288022802,-0.310378167,4.634620701,4.571165862,13.89219409,IR_007_1
2.8956,1.505,0.020216365,0.262874151,0.263586379,-0.103228532,4.160973938,5.709703236,13.03826774,IR_007_1
2.7898,1.4949,0.019311314,0.294470914,0.295031703,0.071097105,3.961300908,5.066913103,15.27766085,IR_007_1
2.7806,1.3445,0.021225636,0.274123584,0.274877383,-0.097061221,4.074431846,4.891271831,12.95025409,IR_007_1
2.6375,1.3005,0.022284964,0.273779952,0.274618794,-0.294710428,4.979813328,4.735655485,12.32305334,IR_007_1
2.7863,1.554,0.021569787,0.265254494,0.266065493,-0.15309663,4.26251643,5.840667203,12.33510048,IR_007_1
2.673,1.4672,0.022384081,0.284019275,0.28483084,0.208270804,3.775974498,5.151127601,12.72470561,IR_007_1
2.8216,1.3817,0.019867811,0.276242105,0.276888371,-0.179128039,4.250094727,4.990097618,13.93653151,IR_007_1
2.7783,1.2041,0.020049079,0.276760973,0.277418819,-0.540790552,5.222591012,4.340368852,13.83698551,IR_007_1
2.6851,1.4495,0.022337981,0.272169741,0.27301865,0.104098755,4.471313611,5.309161115,12.222172,IR_007_1
2.6628,1.3341,0.020873626,0.268720052,0.269464126,-0.181340436,3.94431145,4.950937324,12.90931093,IR_007_1
2.7495,1.4432,0.021602716,0.271174874,0.271967983,-0.032719408,4.035101075,5.306506982,12.58952746,IR_007_1
2.5557,1.2627,0.021799692,0.272561727,0.273365776,-0.294328394,4.567813701,4.619085902,12.5398918,IR_007_1
2.8038,1.4872,0.021614951,0.282559564,0.283316306,0.052083142,4.413348463,5.249256638,13.10742278,IR_007_1
2.7917,1.4082,0.020177541,0.26375042,0.264456897,-0.1858093,4.272919771,5.324875308,13.10649798,IR_007_1
2.6377,1.2137,0.02070357,0.271068026,0.271791528,-0.184187392,4.318962821,4.465554944,13.12776112,IR_007_1
2.8956,1.3368,0.021033059,0.280285216,0.28100504,-0.356421748,5.17219333,4.757210041,13.36016035,IR_007_1
2.7339,1.3915,0.021380123,0.281813029,0.282554268,0.035388273,4.163550369,4.924717683,13.21574596,IR_007_1
2.7599,1.4586,0.021376326,0.271384754,0.272159274,-0.03983007,4.303577294,5.359361744,12.73180774,IR_007_1
2.8635,1.5619,0.020809364,0.282832265,0.283527882,-0.259898505,4.263334638,5.508805648,13.62501454,IR_007_1
2.508,1.2448,0.024321173,0.260607768,0.261676834,0.006188305,4.203546576,4.757012606,10.75921951,IR_007_1
2.8718,1.5596,0.019731974,0.28757873,0.288184828,0.079962206,4.15955214,5.411804682,14.60496709,IR_007_1
2.6546,1.3449,0.020121418,0.264607263,0.26530678,-0.205944874,4.333042093,5.069225907,13.18529254,IR_007_1
2.8291,1.3552,0.021199418,0.299601396,0.300277511,-0.41442097,3.911012252,4.5131585,14.16442226,IR_007_1
2.7565,1.2632,0.023484994,0.263203399,0.264185064,-0.270032349,5.257600273,4.781496654,11.2491009,IR_007_1
2.6632,1.3696,0.023119398,0.281025226,0.28190623,-0.123577546,4.639781097,4.858353085,12.19349367,IR_007_1
2.5783,1.3041,0.024422597,0.264030431,0.265093366,-0.083827701,3.839383881,4.919398859,10.85442967,IR_007_1
2.851,1.4687,0.023216148,0.294404035,0.295246345,-0.234876114,4.079118858,4.974490031,12.71728386,IR_007_1
2.506,1.1876,0.02402875,0.264921182,0.265944251,0.007013886,4.22643521,4.465597572,11.06775212,IR_007_1
2.8658,1.5292,0.022352217,0.289527496,0.290318552,0.026643909,4.167444734,5.267317532,12.98835574,IR_007_1
2.9202,1.6007,0.024256493,0.259996245,0.261062096,-0.085062406,5.284427504,6.131491413,10.76256575,IR_007_1
2.644,1.2938,0.02176166,0.297431616,0.298154221,-0.328757271,3.44727583,4.339365024,13.70089503,IR_007_1
2.746,1.3579,0.021581119,0.265080241,0.265892776,-0.044324343,4.655410093,5.106945812,12.32062041,IR_007_1
2.6621,1.3958,0.021236486,0.290214636,0.290919917,0.016342485,3.801553066,4.797883952,13.699061,IR_007_1
2.8622,1.3627,0.019437475,0.278882204,0.279490828,-0.287563915,5.227375489,4.875651946,14.37896762,IR_007_1
2.7026,1.4409,0.019537937,0.279426523,0.28004069,-0.184505869,4.010660275,5.145323704,14.3331763,IR_007_1
2.5733,1.234,0.019384728,0.262429014,0.263080078,-0.125368839,4.477685047,4.690587023,13.57151217,IR_007_1
2.9684,1.6516,0.021173232,0.292341033,0.293035587,0.10691442,4.505614126,5.636175521,13.83990817,IR_007_1
2.9824,1.5064,0.019670554,0.275305466,0.275940251,-0.31394094,5.287645466,5.459152821,14.02808746,IR_007_1
2.6292,1.2909,0.020151178,0.270287952,0.270972278,-0.140882704,3.984921518,4.763955972,13.44696944,IR_007_1
2.6429,1.3543,0.016158418,0.26422887,0.264658081,0.067933558,4.371113535,5.117168519,16.37895951,IR_007_1
2.6411,1.4161,0.019737085,0.286932781,0.287540906,0.060431197,3.739350582,4.924864492,14.56855976,IR_007_1
2.9454,1.4966,0.018322048,0.286876175,0.287390767,-0.255458577,4.811341487,5.207543776,15.68551582,IR_007_1
2.6142,1.2707,0.018421911,0.281516481,0.282049993,-0.270293627,3.934817829,4.505229675,15.31057233,IR_007_1
2.8697,1.3844,0.019779924,0.286693575,0.28730527,0.010960504,4.359694396,4.818568069,14.52509507,IR_007_1
2.6306,1.2815,0.021497317,0.27197432,0.272756388,-0.150558537,4.419763477,4.698331761,12.68792704,IR_007_1
2.9905,1.5129,0.01973845,0.285614049,0.286225714,-0.272863757,5.258007893,5.285688614,14.50092181,IR_007_1
2.7713,1.4403,0.019416231,0.275114493,0.275731785,-0.028993919,3.857817357,5.22355447,14.20109695,IR_007_1
2.9815,1.4238,0.020961887,0.293150095,0.29382719,-0.011591315,5.037513063,4.84570539,14.01721085,IR_007_1
2.426,1.2292,0.022719227,0.273491278,0.274366762,-0.252027582,3.527873307,4.480134515,12.07641267,IR_007_1
2.7988,1.3602,0.023024198,0.271911253,0.272818148,-0.346026671,5.291017086,4.985738701,11.84919248,IR_007_1
2.7743,1.3497,0.020899087,0.280759737,0.281468138,-0.272042821,4.005771373,4.795214163,13.46796314,IR_007_1
2.8188,1.3821,0.020774007,0.286341251,0.287024104,0.018941775,4.481310031,4.815275026,13.81650151,IR_007_1
2.5792,1.2461,0.02066164,0.274718062,0.275427062,-0.196093107,4.124813767,4.52424679,13.33035839,IR_007_1
2.8937,1.5275,0.019790303,0.27852194,0.279156317,-0.194467047,4.743977561,5.471844661,14.1057122,IR_007_1
2.6325,1.3414,0.018598831,0.265830709,0.266415798,0.007108167,3.814558509,5.034986697,14.32433005,IR_007_1
3.0142,1.5095,0.021397181,0.28915395,0.289874147,0.053788514,4.797977647,5.207432314,13.54730575,IR_007_1
2.4945,1.3114,0.020325821,0.277301969,0.277978369,-0.05571837,3.730691284,4.717633257,13.67611987,IR_007_1
